index,(+ve word count) ,(-ve word count),(overall polarity),(times change in pol),(largest + cont),(largest - cont),(capital letters),(punctuation),emoji_count,laughter_exp_count,label
1888,0,3,-4,0,0,3,3,0,5,0,0
1889,0,0,0,0,0,0,6,0,0,0,0
1890,0,1,-1,0,0,1,7,0,0,0,0
1891,2,0,3,0,2,0,1,0,0,0,0
1892,0,0,0,0,0,0,1,0,1,0,1
1893,0,1,-1,0,0,1,1,1,0,0,1
1894,0,0,0,0,0,0,7,0,0,0,0
1895,1,0,1,0,1,0,1,0,0,0,0
1896,1,0,1,0,1,0,2,0,0,1,0
1897,1,0,2,0,1,0,1,0,0,0,1
1898,1,0,2,0,1,0,3,1,0,0,1
1899,0,0,0,0,0,0,14,0,0,0,0
1900,1,4,-3,2,1,3,13,0,0,0,0
1901,0,1,-1,0,0,1,6,3,0,0,1
1902,2,1,2,2,1,1,3,0,0,0,1
1903,0,0,0,0,0,0,2,2,0,0,1
1904,1,0,1,0,1,0,5,0,0,0,0
1905,1,3,-3,1,1,3,1,0,0,0,1
1906,0,0,0,0,0,0,1,0,0,0,1
1907,1,0,2,0,1,0,7,0,0,0,1
1908,0,0,0,0,0,0,5,5,1,0,1
1909,0,0,0,0,0,0,9,0,0,0,1
1910,2,0,3,0,2,0,3,5,0,0,1
1911,1,0,1,0,1,0,4,1,0,0,1
1912,0,1,-1,0,0,1,11,3,0,0,1
1913,1,1,1,1,1,1,1,0,0,0,0
1914,0,1,-1,0,0,1,11,1,0,0,1
1915,0,0,0,0,0,0,1,1,0,0,1
1916,1,0,3,0,1,0,2,0,0,0,1
1917,0,0,0,0,0,0,3,0,0,0,0
1918,0,0,0,0,0,0,2,0,0,0,1
1919,0,0,0,0,0,0,0,1,0,0,1
1920,1,0,2,0,1,0,11,1,0,0,0
1921,2,0,3,0,2,0,4,0,1,0,1
1922,1,0,1,0,1,0,5,0,0,0,0
1923,0,0,0,0,0,0,4,0,0,0,0
1924,1,0,2,0,1,0,3,0,0,0,0
1925,0,0,0,0,0,0,10,10,0,0,1
1926,0,1,-2,0,0,1,23,1,0,0,1
1927,2,0,3,0,2,0,21,1,0,0,1
1928,0,1,-1,0,0,1,0,4,0,0,1
1929,1,1,1,1,1,1,8,0,0,0,0
1930,0,0,0,0,0,0,1,0,0,0,1
1931,2,1,0,1,2,1,1,0,1,0,1
1932,0,1,-1,0,0,1,24,0,0,0,0
1933,0,0,0,0,0,0,3,0,0,0,0
1934,0,0,0,0,0,0,5,0,0,0,0
1935,1,0,1,0,1,0,3,0,0,0,1
1936,1,0,1,0,1,0,3,0,0,0,0
1937,1,0,1,0,1,0,10,0,3,0,0
1938,0,1,-2,0,0,1,0,0,0,0,0
1939,0,0,0,0,0,0,7,0,0,0,0
1940,2,0,4,0,2,0,5,0,1,0,1
1941,0,0,0,0,0,0,6,1,0,0,0
1942,0,2,-2,0,0,2,9,0,0,0,0
1943,1,0,1,0,1,0,7,1,0,0,1
1944,0,2,-4,0,0,2,2,1,0,0,1
1945,0,0,0,0,0,0,7,1,0,0,0
1946,1,0,1,0,1,0,2,0,0,0,1
1947,0,0,0,0,0,0,3,0,0,0,1
1948,2,0,4,0,2,0,17,0,0,0,0
1949,1,0,1,0,1,0,1,0,1,0,1
1950,0,3,-4,0,0,3,16,0,0,0,0
1951,0,0,0,0,0,0,0,2,0,0,1
1952,1,0,2,0,1,0,3,0,0,0,1
1953,0,1,-2,0,0,1,1,4,0,0,1
1954,0,0,0,0,0,0,7,2,0,0,0
1955,1,0,1,0,1,0,10,0,0,0,0
1956,0,0,0,0,0,0,4,0,0,0,0
1957,3,0,4,0,3,0,2,0,0,0,1
1958,1,0,2,0,1,0,6,0,0,0,1
1959,2,1,1,2,1,1,3,1,0,0,1
1960,1,0,1,0,1,0,1,0,0,0,1
1961,2,0,3,0,2,0,3,0,0,0,0
1962,1,2,-3,1,1,2,2,0,0,0,0
1963,1,4,-3,2,1,3,14,1,0,0,1
1964,0,1,-1,0,0,1,5,0,0,0,0
1965,1,0,1,0,1,0,1,1,0,0,0
1966,1,0,1,0,1,0,2,1,0,0,0
1967,0,0,0,0,0,0,4,0,0,0,1
1968,0,2,-3,0,0,2,2,0,0,0,0
1969,2,0,3,0,2,0,31,0,0,0,0
1970,0,0,0,0,0,0,6,0,0,0,0
1971,0,0,0,0,0,0,1,0,0,0,0
1972,1,1,0,1,1,1,11,1,0,0,1
1973,0,0,0,0,0,0,5,1,0,0,1
1974,0,0,0,0,0,0,4,1,0,0,1
1975,0,2,-4,0,0,2,7,0,0,0,0
1976,0,0,0,0,0,0,12,0,0,0,0
1977,0,2,-3,0,0,2,4,0,0,0,0
1978,1,0,1,0,1,0,9,0,0,0,0
1979,0,0,0,0,0,0,9,0,0,0,0
1980,0,0,0,0,0,0,1,1,0,0,0
1981,1,0,1,0,1,0,1,0,0,0,0
1982,0,0,0,0,0,0,15,0,0,0,1
1983,0,0,0,0,0,0,2,0,0,0,0
1984,0,0,0,0,0,0,1,0,0,0,1
1985,0,0,0,0,0,0,2,0,0,0,1
1986,0,0,0,0,0,0,14,0,0,0,0
1987,0,0,0,0,0,0,4,1,0,0,1
1988,0,0,0,0,0,0,1,2,0,0,0
1989,1,3,-3,1,1,3,7,2,0,0,1
1990,2,0,4,0,2,0,2,0,0,0,0
1991,2,0,3,0,2,0,1,0,0,0,0
1992,0,1,-3,0,0,1,3,4,0,0,1
1993,0,0,0,0,0,0,7,0,0,0,0
1994,1,0,1,0,1,0,3,0,0,0,0
1995,2,1,3,1,2,1,3,0,0,0,0
1996,0,0,0,0,0,0,3,1,0,0,1
1997,0,0,0,0,0,0,1,0,0,0,1
1998,1,1,0,1,1,1,6,2,0,0,1
1999,1,0,1,0,1,0,6,3,0,0,1
2000,1,0,1,0,1,0,5,0,0,0,0
2001,0,1,-1,0,0,1,5,2,0,0,0
2002,0,1,-1,0,0,1,2,0,0,0,0
2003,0,1,-1,0,0,1,0,0,0,0,0
2004,0,0,0,0,0,0,0,1,0,0,1
2005,1,1,0,1,1,1,4,0,0,0,1
2006,0,3,-4,0,0,3,3,0,5,0,1
2007,2,0,2,0,2,0,2,0,0,0,1
2008,1,1,-1,1,1,1,7,0,0,0,1
2009,1,0,1,0,1,0,5,0,0,0,0
2010,0,0,0,0,0,0,2,0,0,0,0
2011,0,0,0,0,0,0,12,0,0,0,0
2012,0,0,0,0,0,0,3,0,0,0,0
2013,0,1,-1,0,0,1,7,3,1,0,1
2014,1,0,1,0,1,0,3,0,0,0,0
2015,0,0,0,0,0,0,4,1,0,0,1
2016,0,1,-1,0,0,1,0,0,0,0,0
2017,1,0,2,0,1,0,1,0,0,0,1
2018,0,1,-1,0,0,1,2,1,0,0,1
2019,0,0,0,0,0,0,1,3,0,0,1
2020,3,0,3,0,3,0,2,2,0,0,1
2021,0,0,0,0,0,0,10,0,0,0,0
2022,0,0,0,0,0,0,5,0,0,0,0
2023,2,0,3,0,2,0,7,0,0,0,0
2024,1,1,0,1,1,1,3,0,0,0,0
2025,1,0,1,0,1,0,16,0,0,0,1
2026,1,1,1,1,1,1,4,0,0,0,1
2027,0,0,0,0,0,0,6,0,0,0,0
2028,1,2,-1,2,1,1,1,0,0,0,1
2029,0,1,-1,0,0,1,11,0,0,0,0
2030,0,1,-1,0,0,1,2,0,0,0,0
2031,0,1,-1,0,0,1,16,1,0,0,0
2032,0,0,0,0,0,0,1,2,0,0,1
2033,0,2,-2,0,0,2,13,1,0,0,0
2034,0,1,-1,0,0,1,1,0,0,0,1
2035,0,0,0,0,0,0,3,0,0,0,0
2036,0,1,-2,0,0,1,37,1,0,0,1
2037,0,1,-2,0,0,1,3,0,0,0,1
2038,0,0,0,0,0,0,7,4,0,0,1
2039,0,1,-2,0,0,1,6,0,1,0,0
2040,1,1,0,1,1,1,85,0,0,0,0
2041,1,1,0,1,1,1,15,3,0,1,1
2042,1,0,1,0,1,0,10,0,0,0,0
2043,0,0,0,0,0,0,1,0,0,0,0
2044,0,3,-5,0,0,3,4,1,0,0,1
2045,0,0,0,0,0,0,1,1,0,0,1
2046,0,0,0,0,0,0,0,1,0,0,1
2047,0,0,0,0,0,0,1,2,0,0,1
2048,0,0,0,0,0,0,0,2,0,0,1
2049,0,0,0,0,0,0,7,0,0,0,0
2050,0,0,0,0,0,0,6,0,0,0,1
2051,1,2,0,2,1,1,10,0,0,0,1
2052,0,2,-2,0,0,2,8,1,0,0,1
2053,0,0,0,0,0,0,7,1,0,0,0
2054,0,0,0,0,0,0,0,3,3,0,1
2055,0,0,0,0,0,0,0,0,0,0,1
2056,2,0,3,0,2,0,0,0,0,0,1
2057,0,0,0,0,0,0,4,0,0,0,0
2058,0,1,-1,0,0,1,6,0,0,0,1
2059,3,0,4,0,3,0,6,0,0,0,1
2060,1,0,2,0,1,0,1,0,0,0,1
2061,2,0,4,0,2,0,5,0,0,0,1
2062,0,0,0,0,0,0,15,0,0,0,0
2063,0,0,0,0,0,0,1,2,0,0,1
2064,0,2,-2,0,0,2,1,0,0,0,1
2065,1,0,2,0,1,0,20,0,0,0,0
2066,0,0,0,0,0,0,1,1,0,0,1
2067,2,0,3,0,2,0,3,2,0,0,0
2068,0,1,-2,0,0,1,0,0,0,0,1
2069,1,0,1,0,1,0,1,1,0,0,1
2070,0,1,-1,0,0,1,0,0,0,0,0
2071,0,0,0,0,0,0,1,0,0,0,0
2072,1,1,0,1,1,1,1,0,0,0,0
2073,0,0,0,0,0,0,1,0,0,0,0
2074,0,0,0,0,0,0,1,0,0,0,1
2075,2,0,3,0,2,0,14,0,0,0,0
2076,1,1,1,1,1,1,2,0,0,0,0
2077,1,0,2,0,1,0,1,0,0,0,0
2078,0,0,0,0,0,0,16,0,0,0,0
2079,0,0,0,0,0,0,5,0,0,0,0
2080,1,0,1,0,1,0,6,0,0,0,0
2081,0,0,0,0,0,0,0,2,0,0,0
2082,1,0,2,0,1,0,5,3,0,0,0
2083,0,0,0,0,0,0,2,0,0,0,0
2084,0,0,0,0,0,0,1,0,0,0,0
2085,0,0,0,0,0,0,0,1,0,0,1
2086,1,1,0,1,1,1,4,0,0,0,0
2087,1,0,1,0,1,0,2,1,0,0,0
2088,1,2,-4,2,1,1,11,2,0,0,1
2089,1,0,2,0,1,0,1,0,0,0,0
2090,0,0,0,0,0,0,4,0,0,0,1
2091,0,0,0,0,0,0,5,0,0,0,0
2092,0,1,-2,0,0,1,3,0,0,0,0
2093,0,1,-2,0,0,1,1,0,0,0,0
2094,0,0,0,0,0,0,3,0,1,0,1
2095,0,1,-1,0,0,1,2,1,0,0,1
2096,2,0,3,0,2,0,4,0,0,0,0
2097,0,0,0,0,0,0,1,0,0,0,0
2098,0,0,0,0,0,0,1,1,0,0,1
2099,2,0,4,0,2,0,12,0,0,0,0
2100,1,2,-2,1,1,2,34,3,0,0,1
2101,1,0,2,0,1,0,1,0,0,0,1
2102,1,0,2,0,1,0,1,2,0,0,0
2103,0,0,0,0,0,0,0,0,0,0,1
2104,0,0,0,0,0,0,12,0,0,0,0
2105,0,2,-4,0,0,2,3,2,0,0,1
2106,1,2,-1,1,1,2,9,0,0,0,0
2107,1,0,2,0,1,0,9,1,0,0,1
2108,1,0,1,0,1,0,1,3,4,0,1
2109,1,1,0,1,1,1,2,2,0,0,1
2110,1,0,1,0,1,0,3,0,0,1,0
2111,1,1,1,1,1,1,5,0,0,0,0
2112,0,1,-1,0,0,1,1,0,0,0,1
2113,0,1,-1,0,0,1,13,0,0,0,0
2114,1,0,2,0,1,0,8,0,0,0,0
2115,0,0,0,0,0,0,2,0,0,0,0
2116,0,1,-1,0,0,1,1,0,0,0,0
2117,0,1,-1,0,0,1,10,1,0,0,0
2118,2,1,1,2,1,1,3,0,0,0,0
2119,1,0,1,0,1,0,8,0,0,0,1
2120,1,0,2,0,1,0,1,0,2,0,1
2121,0,0,0,0,0,0,2,0,0,0,0
2122,0,0,0,0,0,0,0,0,0,0,0
2123,1,0,1,0,1,0,1,0,0,0,0
2124,0,0,0,0,0,0,2,1,0,0,1
2125,1,0,1,0,1,0,13,1,1,0,0
2126,0,1,-1,0,0,1,3,0,0,0,1
2127,1,0,1,0,1,0,0,0,0,0,0
2128,0,0,0,0,0,0,3,0,0,0,0
2129,0,0,0,0,0,0,11,0,0,0,0
2130,0,0,0,0,0,0,12,0,0,0,0
2131,0,0,0,0,0,0,10,0,0,0,0
2132,0,1,-1,0,0,1,23,2,0,0,1
2133,1,0,1,0,1,0,1,0,0,0,0
2134,0,0,0,0,0,0,12,0,0,0,0
2135,0,0,0,0,0,0,4,1,0,0,1
2136,0,0,0,0,0,0,4,0,0,0,0
2137,1,0,1,0,1,0,2,0,0,0,0
2138,0,0,0,0,0,0,3,0,0,0,1
2139,0,0,0,0,0,0,3,1,0,0,1
2140,0,0,0,0,0,0,1,0,0,0,1
2141,0,0,0,0,0,0,1,1,0,0,1
2142,0,0,0,0,0,0,5,0,0,0,0
2143,0,0,0,0,0,0,1,0,0,0,0
2144,2,0,4,0,2,0,4,7,0,0,1
2145,1,0,2,0,1,0,1,0,0,0,1
2146,0,0,0,0,0,0,3,0,0,0,0
2147,1,1,1,1,1,1,9,0,0,0,1
2148,1,0,1,0,1,0,13,2,0,0,1
2149,1,0,1,0,1,0,7,0,0,0,0
2150,2,1,1,1,2,1,3,0,0,0,1
2151,0,0,0,0,0,0,5,0,0,0,0
2152,0,0,0,0,0,0,0,0,0,0,0
2153,1,0,1,0,1,0,6,0,0,0,0
2154,0,3,-3,0,0,3,3,0,0,0,1
2155,0,0,0,0,0,0,3,0,0,0,0
2156,0,0,0,0,0,0,4,1,0,0,0
2157,1,0,3,0,1,0,1,0,0,0,0
2158,1,2,-1,1,1,2,9,0,0,1,0
2159,2,0,2,0,2,0,1,2,0,0,0
2160,1,0,1,0,1,0,3,1,0,0,1
2161,0,0,0,0,0,0,7,0,0,0,1
2162,0,0,0,0,0,0,9,0,0,0,0
2163,1,0,1,0,1,0,0,0,0,0,1
2164,1,0,2,0,1,0,22,2,0,0,1
2165,1,3,-2,2,1,2,4,0,0,0,0
2166,1,1,-1,1,1,1,2,0,0,0,1
2167,0,0,0,0,0,0,2,2,0,0,0
2168,0,0,0,0,0,0,1,0,0,0,0
2169,0,0,0,0,0,0,3,0,0,0,0
2170,0,1,-1,0,0,1,14,0,0,0,0
2171,0,1,-1,0,0,1,5,1,0,0,1
2172,1,0,1,0,1,0,5,0,0,0,0
2173,0,0,0,0,0,0,9,0,0,0,0
2174,0,0,0,0,0,0,1,0,0,0,0
2175,2,0,4,0,2,0,3,0,0,0,1
2176,0,0,0,0,0,0,1,0,0,0,0
2177,1,0,2,0,1,0,5,0,0,0,1
2178,1,0,1,0,1,0,8,0,0,0,1
2179,0,0,0,0,0,0,7,0,0,0,0
2180,0,0,0,0,0,0,10,0,0,0,0
2181,1,0,2,0,1,0,4,1,0,0,0
2182,0,0,0,0,0,0,7,0,0,0,0
2183,1,0,1,0,1,0,2,0,0,0,1
2184,1,0,1,0,1,0,3,1,0,0,1
2185,0,1,-1,0,0,1,2,1,0,0,1
2186,0,2,-2,0,0,2,1,0,0,0,1
2187,1,0,2,0,1,0,5,0,0,0,0
2188,0,0,0,0,0,0,4,0,0,0,0
2189,2,1,2,2,1,1,1,0,0,0,0
2190,1,0,1,0,1,0,1,0,0,0,1
2191,0,0,0,0,0,0,2,0,0,0,0
2192,0,0,0,0,0,0,7,0,0,0,0
2193,1,1,0,1,1,1,3,0,0,0,0
2194,0,0,0,0,0,0,5,0,0,0,0
2195,0,0,0,0,0,0,1,0,0,0,0
2196,0,0,0,0,0,0,13,0,0,0,0
2197,3,0,5,0,3,0,10,1,0,0,1
2198,1,0,1,0,1,0,6,0,0,0,1
2199,1,4,-7,1,1,4,2,0,0,1,1
2200,0,0,0,0,0,0,4,1,0,0,0
2201,0,0,0,0,0,0,2,0,0,0,0
2202,2,1,0,2,1,1,3,1,0,0,1
2203,1,0,2,0,1,0,6,1,0,0,1
2204,1,0,2,0,1,0,9,0,0,0,0
2205,0,1,-2,0,0,1,7,0,0,0,1
2206,1,1,0,1,1,1,0,0,0,0,0
2207,0,0,0,0,0,0,2,1,0,0,1
2208,1,2,-4,1,1,2,6,0,0,0,1
2209,0,1,-1,0,0,1,3,0,0,0,1
2210,0,1,-2,0,0,1,9,3,0,0,1
2211,0,1,-1,0,0,1,2,0,0,0,1
2212,0,1,-1,0,0,1,1,1,0,0,1
2213,1,1,0,1,1,1,5,0,0,0,0
2214,2,0,3,0,2,0,18,0,0,0,1
2215,0,0,0,0,0,0,14,0,0,0,0
2216,0,0,0,0,0,0,1,0,0,0,0
2217,0,0,0,0,0,0,1,0,0,0,0
2218,0,0,0,0,0,0,1,2,0,0,1
2219,0,0,0,0,0,0,1,1,0,0,1
2220,0,1,-3,0,0,1,7,1,0,0,1
2221,2,0,2,0,2,0,12,0,0,0,1
2222,0,2,-2,0,0,2,2,0,0,0,0
2223,1,0,2,0,1,0,1,1,0,0,1
2224,1,0,2,0,1,0,5,0,0,0,1
2225,0,0,0,0,0,0,9,7,0,0,1
2226,1,1,0,1,1,1,4,3,0,0,1
2227,1,0,1,0,1,0,3,2,0,0,0
2228,0,2,-2,0,0,2,0,0,0,0,1
2229,0,0,0,0,0,0,12,0,0,0,0
2230,3,2,1,2,2,2,7,0,0,0,1
2231,0,0,0,0,0,0,8,1,0,0,0
2232,2,1,1,2,1,1,7,0,0,0,1
2233,3,0,3,0,3,0,9,0,0,1,1
2234,1,0,1,0,1,0,5,0,0,0,1
2235,0,0,0,0,0,0,1,0,0,0,1
2236,1,0,2,0,1,0,21,0,0,0,0
2237,1,1,0,1,1,1,0,0,0,1,1
2238,0,0,0,0,0,0,14,2,0,0,0
2239,3,0,6,0,3,0,2,1,2,0,1
2240,0,2,-2,0,0,2,3,0,0,0,0
2241,1,0,2,0,1,0,2,0,0,0,1
2242,1,0,1,0,1,0,7,1,0,0,1
2243,0,2,-2,0,0,2,2,0,0,0,0
2244,0,0,0,0,0,0,2,2,0,0,1
2245,0,0,0,0,0,0,1,0,0,0,1
2246,0,0,0,0,0,0,3,1,0,0,1
2247,1,1,1,1,1,1,0,1,0,0,1
2248,1,1,-1,1,1,1,1,0,0,0,0
2249,1,0,1,0,1,0,2,1,0,0,1
2250,4,0,6,0,4,0,7,0,0,0,0
2251,0,1,-3,0,0,1,2,2,0,0,1
2252,2,1,-1,2,1,1,2,0,0,0,1
2253,1,1,0,1,1,1,1,8,2,0,1
2254,1,0,1,0,1,0,5,3,0,0,1
2255,0,2,-2,0,0,2,0,0,0,0,0
2256,0,0,0,0,0,0,2,0,0,0,0
2257,0,0,0,0,0,0,5,1,0,0,0
2258,0,0,0,0,0,0,8,0,0,0,1
2259,0,2,-5,0,0,2,8,1,0,0,0
2260,3,1,2,2,2,1,2,0,0,0,1
2261,0,0,0,0,0,0,1,1,0,0,1
2262,1,0,2,0,1,0,1,0,0,0,0
2263,0,0,0,0,0,0,3,1,0,0,0
2264,0,1,-2,0,0,1,2,1,0,0,1
2265,0,0,0,0,0,0,7,0,0,0,0
2266,2,0,3,0,2,0,0,0,0,0,0
2267,0,3,-6,0,0,3,14,0,0,0,0
2268,1,0,1,0,1,0,1,0,0,0,1
2269,0,0,0,0,0,0,3,0,0,0,0
2270,1,0,1,0,1,0,8,0,1,0,0
2271,1,1,0,1,1,1,2,0,0,0,1
2272,0,1,-2,0,0,1,7,0,0,0,0
2273,1,0,2,0,1,0,3,0,0,0,1
2274,0,0,0,0,0,0,10,0,0,0,0
2275,0,0,0,0,0,0,2,0,0,0,0
2276,0,1,-3,0,0,1,11,0,0,0,0
2277,1,0,2,0,1,0,4,0,0,0,1
2278,0,1,-1,0,0,1,4,0,0,0,0
2279,2,0,3,0,2,0,29,0,0,0,0
2280,1,0,2,0,1,0,1,0,0,0,1
2281,0,0,0,0,0,0,5,0,0,0,0
2282,2,2,0,3,1,1,14,0,0,0,1
2283,2,0,2,0,2,0,6,0,0,0,1
2284,0,0,0,0,0,0,8,0,0,0,0
2285,2,1,3,2,1,1,2,0,0,0,0
2286,0,1,-1,0,0,1,6,0,0,0,1
2287,0,1,-2,0,0,1,5,1,0,0,0
2288,1,0,1,0,1,0,1,1,0,0,1
2289,1,0,2,0,1,0,6,0,0,0,0
2290,0,0,0,0,0,0,16,1,0,0,0
2291,0,0,0,0,0,0,1,0,3,0,0
2292,0,0,0,0,0,0,4,1,0,0,1
2293,0,1,-1,0,0,1,0,0,0,0,0
2294,1,0,1,0,1,0,6,2,0,0,0
2295,3,0,3,0,3,0,2,0,0,0,1
2296,0,0,0,0,0,0,13,0,0,0,0
2297,0,0,0,0,0,0,1,0,0,0,0
2298,0,0,0,0,0,0,11,0,0,0,0
2299,1,4,-3,1,1,4,6,0,0,0,1
2300,0,0,0,0,0,0,2,0,0,0,1
2301,0,0,0,0,0,0,3,0,0,0,0
2302,0,0,0,0,0,0,2,0,0,0,1
2303,0,0,0,0,0,0,2,2,0,0,1
2304,0,0,0,0,0,0,3,0,0,0,0
2305,2,0,3,0,2,0,2,2,0,0,1
2306,0,0,0,0,0,0,1,0,0,0,1
2307,0,0,0,0,0,0,9,1,0,0,1
2308,1,0,2,0,1,0,1,1,0,0,0
2309,0,1,-2,0,0,1,1,4,0,0,1
2310,0,0,0,0,0,0,4,1,0,0,0
2311,0,0,0,0,0,0,1,0,0,0,1
2312,2,0,3,0,2,0,1,0,0,0,0
2313,0,0,0,0,0,0,1,0,0,0,0
2314,0,0,0,0,0,0,2,0,0,0,1
2315,1,1,-1,1,1,1,8,0,1,0,1
2316,1,0,1,0,1,0,1,0,0,0,1
2317,2,1,2,1,2,1,1,0,0,0,1
2318,0,0,0,0,0,0,23,0,0,0,0
2319,0,1,-1,0,0,1,2,2,0,0,1
2320,1,2,-1,1,1,2,11,1,0,0,1
2321,1,0,1,0,1,0,5,0,0,0,0
2322,1,0,1,0,1,0,0,0,0,0,0
2323,0,1,-1,0,0,1,6,1,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,11,0,0,0,0
2326,0,0,0,0,0,0,4,0,0,0,1
2327,0,0,0,0,0,0,6,0,0,0,1
2328,0,0,0,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,3,0,0,0,1
2330,0,1,-2,0,0,1,0,0,0,0,1
2331,0,0,0,0,0,0,3,1,0,0,1
2332,1,0,2,0,1,0,1,0,1,0,0
2333,2,1,2,2,1,1,7,1,0,0,1
2334,0,0,0,0,0,0,1,0,0,0,1
2335,0,0,0,0,0,0,7,1,0,0,1
2336,0,0,0,0,0,0,6,1,0,0,0
2337,2,1,1,1,2,1,2,0,0,0,0
2338,0,0,0,0,0,0,3,0,0,0,1
2339,1,0,1,0,1,0,3,0,0,0,0
2340,1,0,1,0,1,0,4,0,0,0,0
2341,0,0,0,0,0,0,3,0,0,0,1
2342,0,0,0,0,0,0,2,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0,0
2344,1,1,-1,1,1,1,10,0,0,0,0
2345,1,0,2,0,1,0,3,1,0,0,0
2346,0,2,-2,0,0,2,5,0,0,0,1
2347,0,2,-3,0,0,2,3,0,0,0,0
2348,1,0,1,0,1,0,18,0,0,0,1
2349,1,2,-2,1,1,2,34,0,0,0,0
2350,0,1,-2,0,0,1,24,4,0,0,1
2351,0,1,-3,0,0,1,12,0,0,0,0
2352,0,2,-2,0,0,2,4,0,0,0,0
2353,0,1,-1,0,0,1,1,0,0,0,0
2354,0,0,0,0,0,0,7,0,0,0,1
2355,1,0,1,0,1,0,3,4,0,0,1
2356,2,0,3,0,2,0,13,2,0,0,1
2357,0,0,0,0,0,0,11,3,0,0,1
2358,1,1,0,1,1,1,2,5,0,0,1
2359,2,0,2,0,2,0,7,2,0,0,1
2360,1,0,1,0,1,0,4,0,0,0,1
2361,1,0,1,0,1,0,2,0,0,0,1
2362,3,0,4,0,3,0,6,0,1,0,1
2363,2,0,2,0,2,0,4,1,0,1,1
2364,1,1,0,1,1,1,6,0,0,0,0
2365,0,0,0,0,0,0,3,0,0,0,1
2366,0,2,-3,0,0,2,2,1,0,0,1
2367,1,0,1,0,1,0,1,0,0,0,0
2368,0,1,-2,0,0,1,3,0,0,0,0
2369,2,1,1,2,1,1,2,4,0,0,1
2370,0,0,0,0,0,0,3,0,0,0,0
2371,0,2,-3,0,0,2,3,0,0,0,1
2372,0,0,0,0,0,0,6,0,0,0,1
2373,0,1,-1,0,0,1,0,2,1,0,1
2374,0,0,0,0,0,0,2,0,0,0,0
2375,0,0,0,0,0,0,1,0,1,0,0
2376,1,0,1,0,1,0,4,1,0,0,1
2377,1,0,1,0,1,0,2,0,0,0,0
2378,1,0,2,0,1,0,3,0,0,0,0
2379,0,0,0,0,0,0,4,0,0,0,1
2380,0,0,0,0,0,0,0,0,0,0,0
2381,0,0,0,0,0,0,3,0,0,0,0
2382,1,0,2,0,1,0,6,2,0,0,1
2383,0,0,0,0,0,0,3,0,0,0,1
2384,0,0,0,0,0,0,1,0,0,0,0
2385,1,0,2,0,1,0,1,0,0,0,0
2386,0,0,0,0,0,0,5,1,0,0,1
2387,0,0,0,0,0,0,1,1,0,0,0
2388,2,0,2,0,2,0,0,1,0,0,0
2389,1,0,2,0,1,0,1,0,0,0,0
2390,0,0,0,0,0,0,1,0,0,0,0
2391,0,0,0,0,0,0,1,2,0,0,1
2392,1,1,0,1,1,1,6,1,0,0,0
2393,0,0,0,0,0,0,5,0,0,0,0
2394,3,0,6,0,3,0,0,0,0,0,1
2395,0,1,-1,0,0,1,3,0,0,0,1
2396,1,0,2,0,1,0,2,0,0,0,0
2397,0,0,0,0,0,0,9,0,0,0,0
2398,2,0,3,0,2,0,2,0,0,0,0
2399,0,0,0,0,0,0,15,0,0,0,0
2400,0,1,-1,0,0,1,5,2,0,0,1
2401,0,0,0,0,0,0,6,0,0,0,1
2402,2,0,4,0,2,0,1,1,0,0,1
2403,0,0,0,0,0,0,1,1,0,0,0
2404,0,0,0,0,0,0,1,0,0,0,1
2405,0,0,0,0,0,0,10,0,0,0,0
2406,2,3,-2,3,1,2,9,0,2,0,0
2407,1,1,0,1,1,1,4,0,0,0,1
2408,0,0,0,0,0,0,2,0,0,0,0
2409,2,2,2,2,1,2,1,0,0,0,0
2410,0,0,0,0,0,0,1,1,0,0,1
2411,0,1,-1,0,0,1,6,0,0,0,0
2412,2,0,2,0,2,0,7,1,0,0,0
2413,0,2,-2,0,0,2,4,0,0,0,0
2414,0,0,0,0,0,0,7,0,0,0,0
2415,0,0,0,0,0,0,2,0,0,0,1
2416,2,0,2,0,2,0,1,0,0,0,0
2417,0,0,0,0,0,0,20,0,0,0,0
2418,0,1,-1,0,0,1,1,0,0,0,0
2419,0,1,-1,0,0,1,5,0,0,0,0
2420,0,1,-1,0,0,1,2,0,0,0,0
2421,0,1,-1,0,0,1,0,1,0,0,1
2422,0,0,0,0,0,0,13,1,0,0,0
2423,1,0,1,0,1,0,5,0,0,0,1
2424,0,0,0,0,0,0,1,0,0,0,0
2425,0,0,0,0,0,0,21,0,0,0,1
2426,0,0,0,0,0,0,1,0,0,0,0
2427,1,0,2,0,1,0,6,0,0,0,0
2428,0,0,0,0,0,0,8,0,0,0,0
2429,1,0,2,0,1,0,4,0,0,0,1
2430,0,0,0,0,0,0,7,0,0,0,0
2431,1,0,2,0,1,0,2,0,0,0,1
2432,1,0,1,0,1,0,13,0,3,0,0
2433,1,0,2,0,1,0,6,0,0,0,0
2434,0,1,-1,0,0,1,0,0,0,0,1
2435,1,3,-2,2,1,2,4,1,0,0,1
2436,0,0,0,0,0,0,2,0,4,0,1
2437,1,0,1,0,1,0,4,0,0,0,0
2438,1,1,-1,1,1,1,15,0,0,0,1
2439,0,4,-6,0,0,4,9,0,0,0,0
